user_id,conversion_timestamp,revenue,order_id
104370,2026-01-07 20:09:52,27.55,ORD_104370_3799
104372,2026-01-16 05:19:30,68.26,ORD_104372_8302
104381,2026-02-15 18:17:35,48.86,ORD_104381_3086
104383,2026-01-31 23:30:07,22.17,ORD_104383_7953
104384,2026-02-17 07:06:57,143.1,ORD_104384_5469
104409,2026-01-15 19:41:21,26.16,ORD_104409_8237
104411,2026-01-30 21:04:07,39.24,ORD_104411_7234
104412,2026-02-08 13:17:56,23.39,ORD_104412_9780
104438,2026-02-11 13:15:43,91.75,ORD_104438_2091
104451,2026-01-07 14:03:26,137.59,ORD_104451_6530
104457,2026-01-30 17:51:17,58.02,ORD_104457_6971
104460,2026-01-28 14:32:20,114.99,ORD_104460_9251
104467,2026-01-19 01:00:03,183.99,ORD_104467_6819
104487,2026-01-16 19:05:26,125.85,ORD_104487_6432
104502,2026-01-07 22:30:52,99.3,ORD_104502_2981
104516,2026-01-22 12:57:18,303.08,ORD_104516_3216
104539,2026-01-22 06:35:06,70.91,ORD_104539_1136
104549,2026-01-17 18:59:50,125.62,ORD_104549_5205
104554,2026-01-08 04:18:34,41.13,ORD_104554_4400
104563,2026-02-12 08:06:19,23.99,ORD_104563_3711
104576,2026-02-13 04:13:52,145.15,ORD_104576_8899
104580,2026-02-15 18:11:33,94.64,ORD_104580_9880
104587,2026-01-29 19:55:13,121.61,ORD_104587_3924
104589,2026-01-26 20:57:22,123.75,ORD_104589_8645
104593,2026-02-02 11:30:07,33.38,ORD_104593_7622
104599,2026-01-06 05:02:53,41.05,ORD_104599_6757
104605,2026-01-16 02:47:12,111.27,ORD_104605_2946
104629,2026-01-22 06:21:08,59.61,ORD_104629_5436
104641,2026-01-16 04:16:52,18.66,ORD_104641_9474
104645,2026-01-11 00:13:54,130.01,ORD_104645_9921
104657,2026-01-24 15:29:11,18.8,ORD_104657_1810
104669,2026-01-20 15:15:05,182.61,ORD_104669_8263
104672,2026-02-13 21:06:13,82.89,ORD_104672_1881
104675,2026-02-16 15:29:18,34.46,ORD_104675_7305
104677,2026-01-26 04:47:39,57.4,ORD_104677_6878
104678,2026-02-07 10:28:59,29.46,ORD_104678_2649
104686,2026-01-27 23:56:52,73.19,ORD_104686_4549
104702,2026-01-17 09:04:40,105.99,ORD_104702_7737
104714,2026-02-06 14:57:18,36.03,ORD_104714_8243
104718,2026-01-28 14:45:04,138.84,ORD_104718_1649
104722,2026-01-30 10:39:33,45.69,ORD_104722_8566
104725,2026-02-10 13:14:55,30.65,ORD_104725_1453
104730,2026-01-28 13:45:51,98.35,ORD_104730_6946
104777,2026-02-05 20:44:35,114.4,ORD_104777_4931
104781,2026-02-09 11:29:24,251.4,ORD_104781_4846
104792,2026-01-23 02:12:46,63.5,ORD_104792_5019
104800,2026-02-18 08:31:35,148.41,ORD_104800_1183
104804,2026-01-31 20:23:17,19.34,ORD_104804_8393
104811,2026-02-06 18:20:04,28.01,ORD_104811_9375
104826,2026-02-06 09:44:45,119.44,ORD_104826_8297
104832,2026-01-12 00:50:16,91.02,ORD_104832_8949
104839,2026-01-11 09:40:09,43.07,ORD_104839_6533
104841,2026-01-05 20:50:18,19.79,ORD_104841_5930
104844,2026-01-25 10:52:13,30.23,ORD_104844_9374
104851,2026-02-01 14:11:56,102.49,ORD_104851_9858
104871,2026-02-05 19:59:32,18.54,ORD_104871_9363
104876,2026-01-30 20:56:18,24.1,ORD_104876_9555
104942,2026-01-28 17:32:35,19.29,ORD_104942_9357
104943,2026-01-12 04:53:21,31.51,ORD_104943_3263
104946,2026-02-10 15:56:25,34.76,ORD_104946_3312
104949,2026-01-12 03:05:20,64.66,ORD_104949_3419
104971,2026-01-26 17:46:46,97.65,ORD_104971_1781
104977,2026-02-07 23:28:16,28.92,ORD_104977_2730
104986,2026-01-26 04:51:28,16.76,ORD_104986_7281
104988,2026-02-02 00:25:41,25.77,ORD_104988_3518
104989,2026-02-17 06:25:50,54.19,ORD_104989_5088
105002,2026-01-10 12:25:58,32.82,ORD_105002_5688
105010,2026-01-16 23:57:02,20.39,ORD_105010_4793
105019,2026-02-07 09:36:47,60.05,ORD_105019_5172
105029,2026-02-03 02:34:34,131.63,ORD_105029_1293
105046,2026-01-19 05:43:19,123.41,ORD_105046_6479
105057,2026-01-15 00:47:10,41.85,ORD_105057_9421
105061,2026-02-20 15:36:16,97.25,ORD_105061_3385
105066,2026-01-06 16:17:59,15.59,ORD_105066_9399
105089,2026-01-06 13:21:29,27.53,ORD_105089_2441
105091,2026-02-02 15:22:17,34.88,ORD_105091_3043
105099,2026-01-17 04:43:23,120.34,ORD_105099_8616
105100,2026-01-16 17:46:35,117.75,ORD_105100_8127
105101,2026-01-20 14:15:51,64.72,ORD_105101_5192
105109,2026-02-15 05:31:21,43.78,ORD_105109_2724
105110,2026-01-19 18:46:37,37.6,ORD_105110_6768
105126,2026-01-10 22:36:14,58.51,ORD_105126_1472
105136,2026-01-11 14:26:50,45.05,ORD_105136_2226
105157,2026-02-07 02:23:38,156.36,ORD_105157_5080
105163,2026-01-22 19:10:22,68.99,ORD_105163_6991
105166,2026-02-16 08:43:31,42.68,ORD_105166_9961
105177,2026-01-26 11:54:05,50.95,ORD_105177_3147
105190,2026-01-17 05:48:48,58.64,ORD_105190_6117
105194,2026-02-23 15:37:16,18.39,ORD_105194_3516
105204,2026-02-14 08:56:50,18.93,ORD_105204_3056
105215,2026-01-12 05:00:33,216.35,ORD_105215_9694
105248,2026-01-20 10:25:07,22.24,ORD_105248_1047
105258,2026-01-23 05:35:22,18.9,ORD_105258_4930
105259,2026-02-18 05:39:32,47.18,ORD_105259_3128
105261,2026-02-01 11:56:43,76.35,ORD_105261_1303
105262,2026-01-19 17:19:04,110.98,ORD_105262_2452
105283,2026-01-12 21:08:09,23.12,ORD_105283_3090
105297,2026-01-31 18:14:33,62.29,ORD_105297_3806
105315,2026-01-26 01:40:51,58.79,ORD_105315_2087
105336,2026-01-24 10:44:34,148.17,ORD_105336_8422
105366,2026-02-05 12:06:58,125.58,ORD_105366_1073
105369,2026-02-14 06:56:04,89.67,ORD_105369_2748
105396,2026-02-07 09:06:31,72.17,ORD_105396_1868
105403,2026-01-24 13:10:52,80.25,ORD_105403_2010
105418,2026-02-15 06:15:30,19.29,ORD_105418_1705
105453,2026-02-07 05:31:11,19.57,ORD_105453_5772
105461,2026-02-04 16:35:39,18.09,ORD_105461_9590
105462,2026-02-08 16:07:27,104.59,ORD_105462_7273
105467,2026-02-12 04:19:11,70.68,ORD_105467_5921
105477,2026-01-26 10:46:24,52.2,ORD_105477_6048
105478,2026-01-15 14:10:24,41.29,ORD_105478_7106
105480,2026-01-16 03:54:14,20.64,ORD_105480_1766
105482,2026-01-23 16:17:49,40.35,ORD_105482_9169
105488,2026-02-11 05:47:02,36.18,ORD_105488_6785
105511,2026-02-20 03:26:54,69.37,ORD_105511_2066
105527,2026-01-30 23:17:19,44.42,ORD_105527_6452
105529,2026-01-29 14:22:15,64.4,ORD_105529_9394
105535,2026-01-13 04:33:29,101.48,ORD_105535_9788
105538,2026-01-20 12:53:08,39.9,ORD_105538_4217
105541,2026-02-20 07:22:30,35.07,ORD_105541_3859
105552,2026-01-25 17:11:03,73.38,ORD_105552_6408
105553,2026-01-14 07:08:57,24.19,ORD_105553_1144
105554,2026-02-07 18:08:27,177.77,ORD_105554_8504
105590,2026-02-09 03:01:56,129.16,ORD_105590_1473
105597,2026-01-19 22:04:30,43.59,ORD_105597_2778
105606,2026-01-04 23:01:08,21.51,ORD_105606_1836
105631,2026-01-11 12:27:01,22.27,ORD_105631_4787
105634,2026-01-28 20:47:13,63.9,ORD_105634_5005
105640,2026-02-16 03:39:23,59.65,ORD_105640_1219
105648,2026-01-09 09:18:34,22.52,ORD_105648_6695
105650,2026-01-22 12:53:36,212.69,ORD_105650_6300
105671,2026-01-31 10:29:07,83.58,ORD_105671_8636
105673,2026-02-03 12:35:35,38.38,ORD_105673_7185
105685,2026-02-10 12:51:36,17.55,ORD_105685_6559
105686,2026-01-12 19:39:02,28.58,ORD_105686_1764
105691,2026-01-14 06:58:01,29.7,ORD_105691_1467
105694,2026-01-14 12:36:01,20.34,ORD_105694_6818
105702,2026-02-16 20:57:57,141.23,ORD_105702_9195
105703,2026-01-17 17:03:10,22.97,ORD_105703_8685
105713,2026-01-16 21:31:39,57.03,ORD_105713_8945
105718,2026-01-27 21:52:19,51.72,ORD_105718_7942
105728,2026-01-08 19:07:27,20.49,ORD_105728_4814
105729,2026-02-02 11:10:10,233.86,ORD_105729_6772
105732,2026-01-20 07:43:08,21.75,ORD_105732_8018
105736,2026-02-01 17:13:50,20.47,ORD_105736_7341
105743,2026-01-12 10:24:54,77.84,ORD_105743_2806
105745,2026-01-20 19:38:48,176.29,ORD_105745_4763
105747,2026-01-11 12:12:24,15.77,ORD_105747_7299
105752,2026-01-30 05:45:52,38.43,ORD_105752_2674
105759,2026-01-17 15:34:40,66.67,ORD_105759_2555
105762,2026-02-15 11:37:26,110.14,ORD_105762_3531
105778,2026-01-31 09:28:51,151.66,ORD_105778_5728
105827,2026-02-06 22:05:55,187.42,ORD_105827_5152
105830,2026-01-30 19:00:51,34.64,ORD_105830_1229
105844,2026-02-09 04:54:34,53.0,ORD_105844_9155
105855,2026-02-13 07:13:08,73.02,ORD_105855_5909
105865,2026-02-10 13:32:05,46.33,ORD_105865_9197
105873,2026-01-09 13:37:02,71.16,ORD_105873_3625
105891,2026-01-29 14:36:50,51.07,ORD_105891_8191
105896,2026-01-27 02:31:40,27.93,ORD_105896_9897
105897,2026-01-08 02:10:33,18.43,ORD_105897_7497
105900,2026-01-26 06:32:03,18.73,ORD_105900_6485
105903,2026-01-10 02:56:57,98.67,ORD_105903_7852
105922,2026-01-18 20:30:58,130.07,ORD_105922_5555
105926,2026-02-17 13:47:23,42.3,ORD_105926_8217
105934,2026-02-01 09:46:21,25.04,ORD_105934_5944
105952,2026-01-07 16:11:49,48.47,ORD_105952_4030
105954,2026-02-13 08:49:20,60.17,ORD_105954_6144
105970,2026-02-15 01:56:21,137.49,ORD_105970_4437
105972,2026-02-08 11:26:05,128.79,ORD_105972_1177
105973,2026-02-08 04:24:03,34.24,ORD_105973_6857
105983,2026-01-07 01:59:08,111.59,ORD_105983_4344
105994,2026-02-03 16:14:07,52.65,ORD_105994_3549
106000,2026-01-08 05:44:33,15.17,ORD_106000_1384
106009,2026-01-25 13:29:55,78.1,ORD_106009_7305
106027,2026-02-03 23:08:17,18.56,ORD_106027_1528
106036,2026-02-08 09:47:18,97.57,ORD_106036_6882
106055,2026-01-06 17:17:56,82.59,ORD_106055_3739
106060,2026-01-11 08:45:12,193.71,ORD_106060_9521
106062,2026-01-13 11:38:25,99.22,ORD_106062_4482
106063,2026-01-08 12:59:44,51.45,ORD_106063_3434
106076,2026-01-21 21:15:33,100.2,ORD_106076_3930
106084,2026-01-14 15:17:15,138.9,ORD_106084_3069
106086,2026-01-17 16:19:39,50.03,ORD_106086_7328
106093,2026-01-09 14:25:33,118.74,ORD_106093_5872
106130,2026-02-02 14:10:28,287.37,ORD_106130_8981
106132,2026-01-10 03:51:58,17.45,ORD_106132_7271
106139,2026-01-09 15:18:36,31.02,ORD_106139_5075
106147,2026-01-20 12:59:43,371.53,ORD_106147_9856
106149,2026-02-17 08:51:15,126.57,ORD_106149_1732
106153,2026-01-31 12:13:47,44.67,ORD_106153_1354
106161,2026-01-24 11:11:03,27.72,ORD_106161_7620
106170,2026-02-07 04:38:14,33.82,ORD_106170_6515
106172,2026-01-30 08:19:44,40.27,ORD_106172_1046
106212,2026-01-30 23:39:04,16.52,ORD_106212_3100
106223,2026-01-25 13:12:17,288.0,ORD_106223_8570
106255,2026-02-04 14:22:17,70.84,ORD_106255_5605
106258,2026-01-30 01:30:27,19.71,ORD_106258_6778
106268,2026-02-20 15:27:55,91.57,ORD_106268_7508
106271,2026-02-02 07:45:58,196.6,ORD_106271_9718
106279,2026-02-08 03:26:35,127.99,ORD_106279_4269
106285,2026-02-11 21:00:25,22.49,ORD_106285_8736
106291,2026-01-13 08:39:18,77.07,ORD_106291_9868
106296,2026-01-29 21:36:42,70.62,ORD_106296_8822
106298,2026-02-14 09:14:12,39.33,ORD_106298_4407
106317,2026-02-08 23:10:34,41.34,ORD_106317_2818
106333,2026-02-14 20:12:46,45.69,ORD_106333_3446
106350,2026-01-25 01:42:29,149.98,ORD_106350_2281
106353,2026-02-04 20:41:49,34.81,ORD_106353_2564
106360,2026-01-06 12:34:09,120.9,ORD_106360_5754
106369,2026-02-15 05:07:50,46.83,ORD_106369_3700
106390,2026-01-08 17:24:49,27.61,ORD_106390_9513
106409,2026-02-01 14:07:21,44.84,ORD_106409_6906
106435,2026-01-11 21:41:54,50.24,ORD_106435_2749
106439,2026-02-05 00:58:49,48.94,ORD_106439_4473
106440,2026-01-28 02:00:42,42.72,ORD_106440_2676
106447,2026-01-23 16:41:19,176.73,ORD_106447_4307
106467,2026-01-12 10:07:24,89.81,ORD_106467_5046
106476,2026-01-09 13:19:58,188.17,ORD_106476_1173
106505,2026-01-30 04:36:32,43.87,ORD_106505_3819
106508,2026-01-29 20:09:52,170.6,ORD_106508_3716
106534,2026-01-06 04:23:19,69.92,ORD_106534_7968
106536,2026-01-16 12:58:38,93.76,ORD_106536_8392
106546,2026-01-11 01:23:08,34.96,ORD_106546_7661
106551,2026-01-08 10:19:07,100.3,ORD_106551_8024
106560,2026-01-14 12:11:11,33.33,ORD_106560_7891
106563,2026-01-04 18:33:30,19.37,ORD_106563_2369
106565,2026-01-27 18:37:20,24.89,ORD_106565_2022
106573,2026-01-05 18:35:16,43.5,ORD_106573_7022
106585,2026-02-08 12:21:33,33.84,ORD_106585_2763
106598,2026-01-27 02:54:20,40.3,ORD_106598_1396
106599,2026-02-06 20:48:41,93.89,ORD_106599_1687
106615,2026-02-06 20:24:37,114.9,ORD_106615_7675
106616,2026-01-06 13:52:30,30.13,ORD_106616_2464
106621,2026-01-06 04:53:43,78.31,ORD_106621_4942
106623,2026-02-06 19:24:04,149.63,ORD_106623_2573
106627,2026-02-13 09:42:17,157.87,ORD_106627_9359
106630,2026-02-12 13:16:39,44.12,ORD_106630_7284
106647,2026-01-19 12:58:32,51.97,ORD_106647_4070
106658,2026-01-26 18:23:17,156.8,ORD_106658_8009
106673,2026-01-12 03:41:43,34.12,ORD_106673_9516
106677,2026-02-13 22:04:06,122.5,ORD_106677_2971
106682,2026-01-27 13:17:19,74.32,ORD_106682_1377
106700,2026-02-10 13:21:22,377.24,ORD_106700_9037
106706,2026-01-22 19:45:06,49.43,ORD_106706_7461
106713,2026-01-28 13:12:56,40.01,ORD_106713_7602
106720,2026-02-02 00:46:31,77.33,ORD_106720_8458
106724,2026-02-13 07:51:30,47.29,ORD_106724_4374
106729,2026-01-23 23:14:50,311.35,ORD_106729_1524
106732,2026-01-21 17:58:00,37.26,ORD_106732_6121
106745,2026-01-23 04:10:09,125.92,ORD_106745_5579
106751,2026-01-03 05:36:13,15.96,ORD_106751_8018
106752,2026-02-02 04:15:53,26.54,ORD_106752_6702
106762,2026-01-30 15:47:06,49.54,ORD_106762_8287
106772,2026-01-12 19:45:44,49.58,ORD_106772_4762
106786,2026-02-08 17:25:15,120.89,ORD_106786_4555
106801,2026-01-16 01:58:49,194.21,ORD_106801_6275
106802,2026-01-20 06:20:51,127.87,ORD_106802_9912
106825,2026-01-08 19:25:31,111.27,ORD_106825_4175
106844,2026-01-28 20:23:16,60.47,ORD_106844_9833
106863,2026-01-11 19:03:27,111.37,ORD_106863_7332
106881,2026-01-28 04:06:27,178.94,ORD_106881_4388
106905,2026-02-03 06:21:53,129.19,ORD_106905_7704
106950,2026-01-24 18:45:38,17.93,ORD_106950_8775
106957,2026-01-18 00:54:09,142.35,ORD_106957_8146
106961,2026-01-24 00:37:28,47.94,ORD_106961_2800
106976,2026-01-25 22:46:52,62.22,ORD_106976_2534
106994,2026-02-06 22:04:05,115.92,ORD_106994_2227
106997,2026-01-26 20:34:27,88.31,ORD_106997_4433
107013,2026-01-06 17:45:51,90.57,ORD_107013_8905
107017,2026-02-03 21:39:09,39.67,ORD_107017_4743
107034,2026-01-20 00:56:51,87.25,ORD_107034_4475
107050,2026-02-03 08:16:51,52.88,ORD_107050_4953
107092,2026-01-18 06:35:00,126.94,ORD_107092_6214
107106,2026-02-15 04:28:37,38.09,ORD_107106_4836
107119,2026-02-14 18:33:35,166.82,ORD_107119_1247
107122,2026-01-19 11:21:15,118.62,ORD_107122_5918
107132,2026-01-13 20:54:48,36.84,ORD_107132_4589
107156,2026-01-19 19:35:33,22.2,ORD_107156_7150
107163,2026-01-26 00:04:21,50.17,ORD_107163_3809
107173,2026-01-26 05:41:03,179.47,ORD_107173_4237
107182,2026-01-12 16:58:43,67.33,ORD_107182_2336
107187,2026-01-27 00:26:55,88.7,ORD_107187_3057
107194,2026-02-09 17:47:18,82.37,ORD_107194_6642
107202,2026-02-07 04:19:31,178.65,ORD_107202_3075
107209,2026-01-26 09:03:10,234.56,ORD_107209_9383
107224,2026-01-25 15:02:09,17.26,ORD_107224_4778
107226,2026-01-11 08:10:55,202.19,ORD_107226_7281
107227,2026-01-26 04:29:54,98.95,ORD_107227_4547
107234,2026-01-30 08:28:09,15.35,ORD_107234_8976
107240,2026-01-03 18:57:18,98.46,ORD_107240_3282
107241,2026-01-29 05:19:28,22.21,ORD_107241_5168
107243,2026-01-11 16:15:18,24.42,ORD_107243_9533
107247,2026-02-03 03:58:13,87.2,ORD_107247_2381
107250,2026-01-30 02:02:42,40.46,ORD_107250_4725
107275,2026-01-11 12:25:08,72.91,ORD_107275_3370
107289,2026-02-07 10:59:51,67.26,ORD_107289_9376
107319,2026-02-03 11:31:35,65.25,ORD_107319_5875
107323,2026-02-07 12:55:11,96.55,ORD_107323_4230
107327,2026-01-15 01:01:28,84.36,ORD_107327_7754
107334,2026-01-12 03:03:44,43.51,ORD_107334_1193
107349,2026-02-17 13:31:26,54.19,ORD_107349_9866
107366,2026-01-17 01:08:02,78.95,ORD_107366_9820
107370,2026-02-13 12:08:17,85.61,ORD_107370_9594
107379,2026-01-04 17:22:06,53.74,ORD_107379_2577
107411,2026-02-08 16:45:34,16.02,ORD_107411_3880
107422,2026-01-07 12:42:42,183.82,ORD_107422_6411
107425,2026-01-26 20:31:51,54.56,ORD_107425_7435
107430,2026-01-13 19:12:52,43.45,ORD_107430_4028
107440,2026-02-07 23:52:37,92.8,ORD_107440_7036
107445,2026-01-10 15:05:48,76.51,ORD_107445_6431
107454,2026-01-18 14:38:01,36.52,ORD_107454_9056
107462,2026-01-07 19:32:54,180.58,ORD_107462_7643
107478,2026-02-18 08:47:57,68.12,ORD_107478_8457
107485,2026-01-26 21:32:46,83.33,ORD_107485_2228
107494,2026-02-06 22:03:10,109.86,ORD_107494_7141
107500,2026-01-08 02:19:17,43.72,ORD_107500_4034
107511,2026-01-31 17:29:23,98.52,ORD_107511_2259
107520,2026-01-26 15:55:09,122.8,ORD_107520_7757
107521,2026-02-16 02:44:54,78.63,ORD_107521_3601
107527,2026-02-07 13:12:56,110.58,ORD_107527_7846
107528,2026-01-12 20:17:45,35.43,ORD_107528_9983
107530,2026-01-14 08:14:07,97.24,ORD_107530_8715
107532,2026-02-08 09:37:02,102.37,ORD_107532_5629
107556,2026-02-12 19:35:34,141.39,ORD_107556_7691
107564,2026-02-14 22:58:03,17.36,ORD_107564_8648
107569,2026-02-11 06:10:31,19.74,ORD_107569_9255
107570,2026-01-13 11:33:21,29.04,ORD_107570_5636
107573,2026-01-22 05:39:22,23.88,ORD_107573_9576
107575,2026-01-30 08:20:47,202.58,ORD_107575_1692
107578,2026-02-15 01:57:43,113.92,ORD_107578_4694
107594,2026-01-12 11:11:27,36.64,ORD_107594_2864
107598,2026-01-29 13:26:29,109.72,ORD_107598_5422
107610,2026-01-08 23:38:02,48.8,ORD_107610_5977
107612,2026-01-09 19:02:13,148.75,ORD_107612_6588
107613,2026-02-12 03:40:10,82.16,ORD_107613_4015
107618,2026-01-21 04:17:38,85.37,ORD_107618_9321
107625,2026-01-14 09:27:26,16.9,ORD_107625_8271
107626,2026-02-11 10:30:01,89.51,ORD_107626_9285
107641,2026-01-24 12:35:55,33.87,ORD_107641_7736
107656,2026-01-06 12:38:48,41.94,ORD_107656_8135
107665,2026-01-15 12:58:20,21.96,ORD_107665_3014
107678,2026-01-24 11:36:35,36.48,ORD_107678_8793
107679,2026-02-02 01:05:00,60.55,ORD_107679_3236
107683,2026-01-25 01:02:17,88.24,ORD_107683_5179
107684,2026-01-17 11:16:01,115.81,ORD_107684_6516
107688,2026-01-14 18:51:16,62.75,ORD_107688_3631
107697,2026-01-26 19:47:14,20.03,ORD_107697_4758
107704,2026-02-14 18:36:54,159.84,ORD_107704_5177
107706,2026-02-07 17:58:35,26.76,ORD_107706_9238
107719,2026-02-03 01:22:27,104.67,ORD_107719_4139
107725,2026-02-16 17:29:45,229.39,ORD_107725_3789
107735,2026-01-18 03:36:02,107.82,ORD_107735_4558
107736,2026-01-02 13:38:43,84.22,ORD_107736_2591
107737,2026-02-14 08:59:40,125.41,ORD_107737_1523
107750,2026-01-17 09:35:59,117.3,ORD_107750_4075
107758,2026-02-10 21:10:28,23.14,ORD_107758_1685
107765,2026-01-05 07:43:18,85.09,ORD_107765_5887
107769,2026-02-06 16:13:51,35.69,ORD_107769_4620
107803,2026-01-28 12:53:23,46.81,ORD_107803_6097
107810,2026-01-24 15:02:35,21.88,ORD_107810_6590
107815,2026-01-29 22:13:54,21.34,ORD_107815_9099
107824,2026-02-07 19:14:51,65.42,ORD_107824_5296
107830,2026-02-04 16:56:25,142.83,ORD_107830_6647
107831,2026-02-18 00:07:53,17.38,ORD_107831_1565
107832,2026-01-28 06:18:30,59.61,ORD_107832_4942
107837,2026-01-24 07:16:55,23.1,ORD_107837_2682
107840,2026-01-20 19:37:20,67.74,ORD_107840_2196
107858,2026-01-12 07:40:21,42.63,ORD_107858_7888
107861,2026-02-12 22:04:46,91.32,ORD_107861_7734
107867,2026-01-26 13:12:47,55.72,ORD_107867_3535
107871,2026-01-12 00:05:24,39.15,ORD_107871_5301
107880,2026-01-19 07:25:01,92.79,ORD_107880_4403
107882,2026-01-27 01:51:07,40.52,ORD_107882_7423
107916,2026-01-29 07:44:58,202.52,ORD_107916_6367
107918,2026-02-01 13:49:24,85.05,ORD_107918_3629
107924,2026-01-17 15:02:22,17.14,ORD_107924_3699
107928,2026-02-10 07:22:39,313.55,ORD_107928_6941
107945,2026-02-08 22:13:55,160.53,ORD_107945_5101
107951,2026-02-11 05:31:18,236.11,ORD_107951_7162
107956,2026-02-05 08:19:55,122.12,ORD_107956_2865
107982,2026-01-29 23:14:24,50.0,ORD_107982_7886
108000,2026-01-04 04:46:28,38.47,ORD_108000_2928
108002,2026-01-27 12:19:42,88.85,ORD_108002_9122
108019,2026-01-16 02:57:07,22.76,ORD_108019_2618
108043,2026-01-25 21:04:07,35.3,ORD_108043_6298
108054,2026-01-18 05:53:55,18.99,ORD_108054_5580
108062,2026-02-13 13:33:25,27.56,ORD_108062_2015
108072,2026-01-13 03:52:32,55.49,ORD_108072_6421
108083,2026-01-24 23:25:40,49.0,ORD_108083_6485
108108,2026-02-16 08:37:21,101.66,ORD_108108_6042
108112,2026-01-30 16:25:43,54.84,ORD_108112_9752
108115,2026-02-17 04:40:10,45.19,ORD_108115_7696
108135,2026-01-12 18:14:07,20.28,ORD_108135_5702
108136,2026-01-11 20:57:34,227.77,ORD_108136_4954
108144,2026-01-27 02:51:13,50.63,ORD_108144_5442
108155,2026-01-17 12:58:00,123.92,ORD_108155_5757
108185,2026-01-24 13:41:59,88.06,ORD_108185_3915
108187,2026-02-12 01:10:39,61.28,ORD_108187_1457
108210,2026-01-16 10:15:34,43.28,ORD_108210_7500
108221,2026-02-08 23:48:09,144.79,ORD_108221_8774
108243,2026-02-06 17:51:52,127.61,ORD_108243_6898
108246,2026-02-01 16:56:18,19.06,ORD_108246_2767
108254,2026-01-24 06:09:41,96.7,ORD_108254_3012
108266,2026-02-08 23:27:00,84.24,ORD_108266_1370
108292,2026-01-21 05:38:23,96.47,ORD_108292_6737
108305,2026-02-05 09:00:34,18.07,ORD_108305_5153
108315,2026-01-26 17:52:29,127.47,ORD_108315_2097
108326,2026-02-12 14:20:36,61.06,ORD_108326_2123
108333,2026-01-28 04:47:20,152.53,ORD_108333_9124
108376,2026-02-08 08:12:54,54.66,ORD_108376_5204
108379,2026-01-09 11:08:34,56.62,ORD_108379_5707
108401,2026-01-18 22:55:35,27.9,ORD_108401_1833
108415,2026-01-25 09:34:31,69.93,ORD_108415_3185
108416,2026-01-30 17:44:01,124.47,ORD_108416_7786
108418,2026-01-05 22:58:50,151.26,ORD_108418_9909
108436,2026-01-31 22:43:30,42.58,ORD_108436_8161
108454,2026-02-14 01:01:32,39.12,ORD_108454_7730
108455,2026-02-17 04:24:33,43.59,ORD_108455_5530
108460,2026-01-10 10:37:28,59.84,ORD_108460_6476
108463,2026-01-17 12:59:56,64.67,ORD_108463_5117
108467,2026-01-30 14:34:43,26.24,ORD_108467_6085
108470,2026-02-05 10:43:41,73.05,ORD_108470_5784
108472,2026-01-24 19:35:42,36.25,ORD_108472_6763
108474,2026-02-10 17:36:44,293.97,ORD_108474_8184
108478,2026-01-21 09:59:17,77.58,ORD_108478_7017
108487,2026-01-22 23:35:30,101.97,ORD_108487_5506
108494,2026-01-20 10:01:16,66.2,ORD_108494_9937
108514,2026-01-29 18:45:44,84.87,ORD_108514_5499
108516,2026-01-24 12:20:43,21.27,ORD_108516_8247
108558,2026-01-28 02:07:03,32.04,ORD_108558_2261
108561,2026-01-28 00:17:16,50.28,ORD_108561_1905
108563,2026-01-24 08:41:24,29.32,ORD_108563_2038
108567,2026-01-14 08:15:21,98.16,ORD_108567_7377
108588,2026-02-13 10:37:29,125.31,ORD_108588_4811
108603,2026-02-15 16:02:12,117.65,ORD_108603_6570
108604,2026-02-11 18:57:20,30.71,ORD_108604_9086
108611,2026-01-11 22:01:38,27.06,ORD_108611_9746
108642,2026-01-07 21:38:58,89.87,ORD_108642_4621
108672,2026-01-10 07:11:30,88.49,ORD_108672_2872
108683,2026-02-08 06:48:21,159.9,ORD_108683_1812
108743,2026-02-05 19:10:22,16.78,ORD_108743_9892
108751,2026-01-29 06:33:49,108.33,ORD_108751_9609
108758,2026-02-10 06:14:48,40.06,ORD_108758_5918
108771,2026-02-06 12:29:48,40.87,ORD_108771_4852
108788,2026-02-10 03:53:54,37.02,ORD_108788_9539
108797,2026-01-04 21:27:13,198.08,ORD_108797_8533
108807,2026-01-28 01:43:08,29.48,ORD_108807_3042
108808,2026-02-14 11:01:49,82.54,ORD_108808_3766
108817,2026-02-08 23:32:50,36.5,ORD_108817_7649
108825,2026-01-28 10:36:52,21.01,ORD_108825_3955
108827,2026-01-17 11:28:32,59.53,ORD_108827_3125
108829,2026-01-24 12:18:46,46.88,ORD_108829_3366
108838,2026-02-17 18:09:45,66.28,ORD_108838_6127
108876,2026-01-30 10:57:26,50.49,ORD_108876_3407
108882,2026-02-01 18:12:37,41.49,ORD_108882_5113
108891,2026-02-14 05:34:07,91.21,ORD_108891_8674
108892,2026-02-16 15:24:28,29.64,ORD_108892_9655
108921,2026-02-03 07:55:36,22.64,ORD_108921_5408
108930,2026-01-20 17:39:51,134.44,ORD_108930_9613
108947,2026-02-13 14:23:55,52.84,ORD_108947_5351
108958,2026-01-15 00:36:24,89.82,ORD_108958_4510
108987,2026-01-28 10:52:24,128.09,ORD_108987_3227
109005,2026-01-21 14:56:01,148.14,ORD_109005_2413
109012,2026-01-22 20:40:29,78.21,ORD_109012_1234
